CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1
CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2022
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",34,"    Wholesale trade",(D)
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",35,"    Retail trade",102735234
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",(D)
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",45,"    Information",189058973
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",59,"    Professional and business services",(D)
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",187686233
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",89723125
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",40136984
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",83,Government and government enterprises,175924875
35660,"Niles, MI (Metropolitan Statistical Area)",1,All industry total,9029909
35660,"Niles, MI (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",174441
35660,"Niles, MI (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
35660,"Niles, MI (Metropolitan Statistical Area)",10,"    Utilities",1456610
35660,"Niles, MI (Metropolitan Statistical Area)",11,"    Construction",264385
35660,"Niles, MI (Metropolitan Statistical Area)",12,"    Manufacturing",1982922
35660,"Niles, MI (Metropolitan Statistical Area)",34,"    Wholesale trade",431738
35660,"Niles, MI (Metropolitan Statistical Area)",35,"    Retail trade",511713
35660,"Niles, MI (Metropolitan Statistical Area)",36,"    Transportation and warehousing",(D)
35660,"Niles, MI (Metropolitan Statistical Area)",45,"    Information",81205
35660,"Niles, MI (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
35660,"Niles, MI (Metropolitan Statistical Area)",59,"    Professional and business services",500691
35660,"Niles, MI (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",746306
35660,"Niles, MI (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",332731
35660,"Niles, MI (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",215781
35660,"Niles, MI (Metropolitan Statistical Area)",83,Government and government enterprises,837023
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",1,All industry total,49368638
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",328770
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",20693
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",10,"    Utilities",671989
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",11,"    Construction",4049143
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",12,"    Manufacturing",2528424
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",34,"    Wholesale trade",2152494
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",35,"    Retail trade",4264330
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",36,"    Transportation and warehousing",849715
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",45,"    Information",1117706
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",13946229
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",59,"    Professional and business services",6352409
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",5278284
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",3135196
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",1564701
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",83,Government and government enterprises,3108553
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",1,All industry total,22048687
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",333230
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",19537
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",10,"    Utilities",1809246
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",11,"    Construction",464421
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",12,"    Manufacturing",5174181
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",34,"    Wholesale trade",612611
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",35,"    Retail trade",1195025
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",36,"    Transportation and warehousing",373320
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",45,"    Information",546306
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",2728773
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",59,"    Professional and business services",1497824
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",1912935
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",904194
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",330861
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",83,Government and government enterprises,4146223
36100,"Ocala, FL (Metropolitan Statistical Area)",1,All industry total,14033450
36100,"Ocala, FL (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",114575
36100,"Ocala, FL (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",42340
36100,"Ocala, FL (Metropolitan Statistical Area)",10,"    Utilities",40459
36100,"Ocala, FL (Metropolitan Statistical Area)",11,"    Construction",1325493
36100,"Ocala, FL (Metropolitan Statistical Area)",12,"    Manufacturing",1034011
36100,"Ocala, FL (Metropolitan Statistical Area)",34,"    Wholesale trade",788806
36100,"Ocala, FL (Metropolitan Statistical Area)",35,"    Retail trade",1628505
36100,"Ocala, FL (Metropolitan Statistical Area)",36,"    Transportation and warehousing",568496
36100,"Ocala, FL (Metropolitan Statistical Area)",45,"    Information",150544
36100,"Ocala, FL (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",3222155
36100,"Ocala, FL (Metropolitan Statistical Area)",59,"    Professional and business services",1033672
36100,"Ocala, FL (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",1564483
36100,"Ocala, FL (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",637879
36100,"Ocala, FL (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",437149
36100,"Ocala, FL (Metropolitan Statistical Area)",83,Government and government enterprises,1444885
36140,"Ocean City, NJ (Metropolitan Statistical Area)",1,All industry total,6533460
36140,"Ocean City, NJ (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",71986
36140,"Ocean City, NJ (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
36140,"Ocean City, NJ (Metropolitan Statistical Area)",10,"    Utilities",16292
36140,"Ocean City, NJ (Metropolitan Statistical Area)",11,"    Construction",419621
36140,"Ocean City, NJ (Metropolitan Statistical Area)",12,"    Manufacturing",(D)
36140,"Ocean City, NJ (Metropolitan Statistical Area)",34,"    Wholesale trade",130807
36140,"Ocean City, NJ (Metropolitan Statistical Area)",35,"    Retail trade",566428
36140,"Ocean City, NJ (Metropolitan Statistical Area)",36,"    Transportation and warehousing",(D)
36140,"Ocean City, NJ (Metropolitan Statistical Area)",45,"    Information",52926
36140,"Ocean City, NJ (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",2125822
36140,"Ocean City, NJ (Metropolitan Statistical Area)",59,"    Professional and business services",(D)
36140,"Ocean City, NJ (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",360116
36140,"Ocean City, NJ (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1035578
36140,"Ocean City, NJ (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",142868
36140,"Ocean City, NJ (Metropolitan Statistical Area)",83,Government and government enterprises,1071192
36220,"Odessa, TX (Metropolitan Statistical Area)",1,All industry total,14191593
36220,"Odessa, TX (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",1466
36220,"Odessa, TX (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",3910956
36220,"Odessa, TX (Metropolitan Statistical Area)",10,"    Utilities",444015
36220,"Odessa, TX (Metropolitan Statistical Area)",11,"    Construction",789504
36220,"Odessa, TX (Metropolitan Statistical Area)",12,"    Manufacturing",830762
36220,"Odessa, TX (Metropolitan Statistical Area)",34,"    Wholesale trade",1097187
36220,"Odessa, TX (Metropolitan Statistical Area)",35,"    Retail trade",998189
36220,"Odessa, TX (Metropolitan Statistical Area)",36,"    Transportation and warehousing",660359
36220,"Odessa, TX (Metropolitan Statistical Area)",45,"    Information",92969
36220,"Odessa, TX (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",2468610
36220,"Odessa, TX (Metropolitan Statistical Area)",59,"    Professional and business services",565207
36220,"Odessa, TX (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",409088
36220,"Odessa, TX (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",496374
36220,"Odessa, TX (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",387996
36220,"Odessa, TX (Metropolitan Statistical Area)",83,Government and government enterprises,1038911
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",1,All industry total,39167850
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",169432
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",10,"    Utilities",(D)
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",11,"    Construction",2919541
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",12,"    Manufacturing",(D)
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",34,"    Wholesale trade",1561296
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",35,"    Retail trade",3182013
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",36,"    Transportation and warehousing",1078683
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",45,"    Information",437984
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",59,"    Professional and business services",3079606
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",2764151
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1145963
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",1195637
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",83,Government and government enterprises,6881666
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",1,All industry total,94741711
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",65305
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",10652279
